,Unnamed: 0,session_id,cluster_id,mean_firing_rate,shank_id,num_spikes,firing_rate,presence_ratio,snr,isi_violations_ratio,isi_violations_count,rp_contamination,rp_violations,sliding_rp_violation,amplitude_cutoff,amplitude_median,amplitude_cv_median,amplitude_cv_range,sync_spike_2,sync_spike_4,sync_spike_8,firing_range,sd_ratio,unit_location_x,unit_location_y,unit_location_z,border_score,delta_x_um,X_CCF,Y_CCF,Z_CCF,X_SC,Y_SC,Z_SC,cluster_annotation_derived_from_SHARP-Track,cluster_annotation_derived_from_brain_render
1057,1057,,119.0,45.86782928855503,1,182342,42.63798611921253,1.0,5.484211781867864,0.1080856884368858,2521,0.0980590246988277,1450,0.085,1.458979816932105e-05,-35.1,,,0.1367156222921762,0.0022540062081144,2.193680007897248e-05,30.52,1.14681368409406,266.7632343275023,1625.700735540598,14.925002225897469,,4.035517904292647,2566.8922745855066,3745.3366312254984,10105.154991484711,-3133.1077254144934,3493.3985397177676,4399.047200986701,root,root
1058,1058,,126.0,11.49131214281678,1,34309,8.022653397264824,1.0,3.603860031102101,0.4056929517551847,335,0.5813201277978346,227,,0.0001959931267101,-22.035,0.4707839488983154,0.3151758313179016,0.1182197091142265,0.0020402809758372,2.91468710833892e-05,16.799999999999997,1.299180756734769,292.582256237245,1653.517272579584,19.602196025885274,,-21.783504005450084,2542.4244473513345,3715.9108154548826,10105.682666641776,-3157.5755526486655,3465.7873461786103,4402.13847857585,root,root
1059,1059,,129.0,16.14245840973762,1,72958,17.060151754864528,1.0,4.787894486165728,0.3714491733523465,1387,0.542362702165732,984,,0.0001289732211912,-28.664999,0.4137900173664093,0.2917959123849867,0.1210422434825516,0.0020422708955837,9.594561254420351e-05,29.119999999999987,1.5572821389008291,279.2949859965809,1691.490211510029,17.13204982225666,,-8.496233764785984,2557.5562618221693,3675.7410163289132,10106.403007081219,-3142.4437381778307,3428.094725972521,4406.358446537544,root,root
1060,1060,,140.0,3.0824460222235865,1,25428,5.945962592487393,1.0,1.6967710897857795,0.2932216348824809,133,0.3742924079330746,92,0.305,0.0002509736717701,-10.53,0.8397983312606812,0.7191900402307505,0.1760657542866131,0.0041293062765455,0.0001966336322164,15.259999999999993,1.1253870056840254,268.9861140845977,1752.145132430168,22.84632112490797,,1.8126381471972195,2570.8114604490693,3611.577007484972,10107.55362100841,-3129.1885395509307,3367.8875636546154,4413.09908421826,root,root
1061,1061,,141.0,3.0383159197984515,1,9879,2.3100583786055906,1.0,6.164898409126741,0.1314574834083358,9,0.1163121624015411,5,0.14,0.0002203619123767,-38.805,,,0.1347302358538313,0.0020244964065188,0.0,10.0,1.226456569114479,274.21332007498796,1768.6631391659807,10.55061512805575,,-3.4145678431930264,2566.3866204297265,3594.103379390123,10107.866964893976,-3133.6133795702735,3351.491493927301,4414.934745643988,root,root
1062,1062,,142.0,3.733573193854826,1,10851,2.5373462360815124,0.971830985915493,5.654922323842542,0.0,0,0.0,0,0.02,0.001002209177957,-34.32,,,0.1327988203852179,0.0024882499308819,9.21574048474795e-05,12.0,1.1953868433938335,270.67281282122764,1763.4333412707506,10.294724485250835,,0.12593941056729818,2569.6730890495464,3599.635738402567,10107.767756483456,-3130.3269109504536,3356.6826851116493,4414.353553347958,root,root
1063,1063,,153.0,5.902609360222314,1,25204,5.893583497760432,1.0,6.229156191155491,0.0269284328500291,12,0.0377386999040126,11,0.04,1.0348301150999755e-05,-39.0,,,0.1187113156641802,0.0015870496746548,3.9676241866370415e-05,19.0,1.127761363385844,269.87818430988654,1846.065179480914,12.35350601120352,,0.9205679219084004,2574.4815780808253,3512.2233748667386,10109.335268936393,-3125.5184219191747,3274.6608405477673,4423.53650625296,root,ENTm1
1064,1064,,154.0,8.980059521793999,1,31268,7.311560419297459,1.0,3.2235108668051766,0.4140825307035838,284,0.4364056009974442,156,0.33,8.237101543857971e-05,-19.305,0.4617515802383423,0.3220234334468841,0.1196111040040936,0.0024305999744147,0.0001918894716643,11.059999999999992,1.1968362268808403,279.7148666776812,1836.067427392822,16.253913532927946,,-8.916114445886251,2564.159252609068,3522.799530002519,10109.145613214834,-3135.840747390932,3284.58478857458,4422.425446780371,root,ENTm1
1065,1065,,158.0,2.8268244855345968,1,7976,1.8650699086707347,0.943661971830986,8.197626011449886,0.0224077620901822,1,0.0341963378980937,1,0.06,0.0007949580156008,-50.309998,,,0.1271313941825476,0.0023821464393179,0.0002507522567703,9.11999999999998,1.3133489315387292,275.55651146092447,1873.7849490489627,8.901145008346068,,-4.757759229129533,2570.149745103232,3482.899924885523,10109.861108430367,-3129.850254896768,3247.145700135733,4426.617029983214,root,ENTm1
1066,1066,,160.0,8.916778620203239,1,25469,5.955549837504381,1.0,3.373921301924955,0.5186292318537008,236,0.806455930126015,146,,0.0003437401738982,-20.67,0.4897241592407226,0.3619517147541045,0.1281950606619812,0.0024735953512112,7.852683654638972e-05,13.659999999999991,1.3066755447917169,276.3229624637712,1902.8751768028633,21.89347328011476,,-5.524210231976269,2570.7963585949738,3452.1267311766214,10110.412945291928,-3129.2036414050262,3218.2702183500105,4429.849854004149,root,ENTm1
1067,1067,,164.0,5.351399401629117,1,26651,6.231943096286829,1.0,3.105233428213552,0.2027043789149167,101,0.1711984263958933,52,0.11,9.747319330608508e-05,-20.865,0.4222534298896789,0.304811805486679,0.093917676635023,0.0014633597238377,7.504408840193614e-05,12.8,1.04777782428153,278.61239643453183,1935.949273447952,18.63754495259813,,-7.813644202736896,2570.1135064652062,3417.1391885758326,10111.040355494628,-3129.8864935347938,3185.4402768544014,4433.5254090740345,root,ENTm1
1068,1068,,167.0,2.445473789106071,1,12546,2.933696975198475,1.0,3.864213534669066,0.1992419987543242,22,0.2664328108008639,17,0.255,0.0002570399409699,-24.18,0.429051011800766,0.2952801659703254,0.1473776502470907,0.003586800573888,0.0006376534353578,9.0,1.2795944777651471,280.28049613546307,1915.0169977877497,15.916155804838132,,-9.481743903668132,2567.428616666356,3439.2824656621783,10110.643273649706,-3132.571383333644,3206.218029083545,4431.199185844033,root,ENTm1
1069,1069,,169.0,1.4138285644882902,1,8607,2.0126199478346307,1.0,3.8131951744138406,0.3463679303563616,18,0.3958542165337875,11,0.31,0.0005452403864458,-23.984999,0.4053439199924469,0.3188940197229384,0.1125827814569536,0.0031369815266643,0.0001161845009875,5.6,1.1396162155395324,281.38758282425164,1955.0961612618423,18.36351072154559,,-10.588830592456702,2568.268384548703,3396.884589931776,10111.403568824178,-3131.731615451297,3166.4347326214543,4435.653220494919,ENTm1,ENTm1
1070,1070,,171.0,64.36750128254845,1,244467,57.16500067239325,1.0,10.513947551959722,0.1016341884036724,4261,0.0014679872766655,41,0.005,4.272199340663352e-06,-67.665,,,0.1527404516765044,0.0028388289626002,1.636212658559233e-05,49.32000000000001,1.1958213717550032,289.4112724824132,1958.17679941361,1.0000000000004343,,-18.612520250618275,2560.3943375963245,3393.6257266669923,10111.46200802595,-3139.6056624036755,3163.376835942462,4435.995574673137,ENTm1,ENTm1
1071,1071,,174.0,4.3430681933868795,1,14967,3.499812101689429,1.0,3.375451591836625,0.3754492747455015,59,0.4239552431506741,35,,0.0006810404762741,-19.5,0.4663750231266022,0.4483163446187964,0.1232043829758802,0.002939800895303,6.681365671143182e-05,9.2,1.2390078529435262,283.196508607575,1972.592435200112,22.10239067158485,,-12.39775637578009,2567.3093442904756,3378.376098639054,10111.735470278538,-3132.6906557095244,3149.067617324298,4437.597597663191,ENTm1,ENTm1
1072,1072,,176.0,7.943418436524316,1,29266,6.843422260175241,1.0,2.889148068893634,0.2746160923787728,165,0.3212114799399456,108,0.28,0.0001822890634467,-17.55,0.4917279481887817,0.3370270252227783,0.1164832911911433,0.002460192715096,0.0001708467163261,14.0,1.1359170365651416,275.6700705052636,2012.1496811151624,21.304270345762635,,-4.87131827346866,2576.7572846986177,3336.5303351258653,10112.485864762295,-3123.2427153013823,3109.8023855916163,4441.993631131133,ENTm1,ENTm1
1073,1073,,185.0,3.3230799769568704,1,11439,2.674841359739786,1.0,2.7002709477106577,0.2505650488544117,23,0.3333672379062523,17,0.31,0.0010840424110653,-16.38,0.4746859669685364,0.3321405559778213,0.1195908733280881,0.001835824809861,8.742022904100009e-05,7.059999999999991,1.066819351706528,282.28600068778263,2035.7557990348596,16.732675145542224,,-11.487248455987697,2571.2880271159006,3311.5585251557422,10112.93366895746,-3128.7119728840994,3086.3705295818113,4444.617000934128,ENTm1,ENTm1
1074,1074,,186.0,4.275624074586202,1,11200,2.6189547363480727,0.9859154929577464,5.738558471471007,0.0113640393813775,1,0.0171938737187953,1,0.03,2.3525371071248577e-05,-34.32,,,0.1105357142857142,0.00125,8.928571428571429e-05,12.85999999999999,1.138503425143802,283.7331434141589,2033.791429861746,17.894362922933695,,-12.934391182363981,2569.7454647057643,3313.6365395869598,10112.8964051956,-3130.2545352942357,3088.320397652922,4444.398698763978,ENTm1,ENTm1
1075,1075,,191.0,4.420504033491362,1,30373,7.102277875633931,1.0,3.087202009738768,0.2055157148941894,133,0.2009906381891694,78,0.16,0.0001709365340553,-19.109999,0.3922079205513,0.2828008174896239,0.092088367958384,0.0010206433345405,0.0001316959141342,16.0,0.9943153762971112,289.06579206259215,2094.1696807741573,9.571784450164438,,-18.267039830797216,2567.345703463077,3249.765207026384,10114.041770738007,-3132.654296536923,3028.3878629466117,4451.108589849843,ENTm1,ENTm1
1076,1076,,193.0,51.79208737826892,1,136658,31.95545681784419,1.0,5.238090450887841,0.1593019542134188,2087,0.1779612980787661,1416,0.15,1.8939788051430824e-06,-30.615,,,0.1037919477820544,0.0010025025977257,3.658768604838356e-05,53.51999999999999,1.0981829572149089,273.3708519654351,2152.8627929528293,13.19823218267934,,-2.5720997336401865,2585.891674964946,3187.6765040525684,10115.155169474314,-3114.108325035054,2970.128027169445,4457.631209903556,ENTm1,ENTm1
1077,1077,,195.0,3.2739540138798335,2,61786,14.447744405357325,1.0,1.795774592868486,0.2438382296426201,653,0.112151348562108,189,0.07,5.125771446424471e-05,-9.75,,,0.085650470980481,0.0011653125303466,1.6184896254815006e-05,29.0,1.2226168605040164,510.32513390660455,1444.5737777761954,23.49696834452849,,9.256369240021456,2253.860895159654,3936.8278449935024,10069.291509123355,-3446.139104840346,3670.413460437926,4346.6243382158345,ENTm1,ENTm2
1078,1078,,197.0,1.4829379701729355,2,53587,12.530529237203943,1.0,2.666435411487514,0.3246591409248294,654,0.1864045845469851,227,0.13,8.821030891550858e-05,-13.065,,,0.0792356355086121,0.0006531434862933,5.598372739657006e-05,25.25999999999999,1.0379494356721113,497.92514262171926,1477.674529714123,23.687826518958712,,21.656360524906745,2268.0866384478554,3901.80948049656,10068.837211592605,-3431.9133615521446,3637.4655772442,4349.2249922741885,ENTm1,ENTm1
1079,1079,,198.0,1.0116617820101723,2,11044,2.582476438234653,1.0,1.0758108350804143,0.2220596139363392,19,0.1113899988377502,6,0.16,3.391120218761285e-05,-3.705,1.9135029315948489,2.847854709625242,0.1512133285041651,0.0041651575516117,0.0002716407098877,6.4,1.3440714778762504,514.6060681894858,1936.43568477335,33.59940273241968,,4.975434957140237,2276.709793568759,3416.4710998148175,10062.540857348484,-3423.290206431241,3180.823112473163,4385.26885804368,ENTm2,ENTm2
1080,1080,,200.0,0.7010857781502593,2,6734,1.5746465352292789,1.0,2.1563448371915728,1.5089115702124312,48,0.1531947800201223,3,0.245,3.842921339704528e-05,-5.0699997,1.5188000202178955,2.738510066270828,0.1525096525096525,0.0081675081675081,0.0034155034155034,4.6,2.112308684016366,499.8394278181497,1883.1880833547668,646.5134822913518,,19.74207532847629,2288.539433743119,3472.803473126471,10063.27166412557,-3411.460566256881,3233.8248012316376,4381.085309857629,ENTm2,ENTm2
1081,1081,,201.0,1.9267369247502375,2,42466,9.930047485156898,1.0,2.135789325837332,0.3999784392605604,506,0.2668053914161216,195,0.145,5.840737205288335e-05,-11.7,,,0.1017990863278858,0.0097489756511091,0.0017661187773748,18.6,1.324644309206044,497.5666074780937,1510.8948274468614,37.360118453829315,,22.01489566853229,2270.277519432145,3866.6646446063223,10068.38127333298,-3429.722480567855,3604.3987003523525,4351.83503878553,ENTm1,ENTm1
1082,1082,,202.0,4.746067619306981,2,82767,19.35384166636794,1.0,2.431002708220375,0.3460561699518051,1663,0.2563472241978642,716,0.15,1.6128250392404756e-05,-13.065,,,0.0780021022871434,0.0017035775127768,0.0004953665108074,32.800000000000004,1.0221599809190431,505.1430734344082,1537.7718401051718,19.76170053562579,,14.438429712217783,2264.183520091576,3838.2305767753983,10068.01239468915,-3435.816479908424,3577.645813429333,4353.9467071904455,ENTm1,ENTm2
1083,1083,,203.0,0.6044991388801524,2,7411,1.732952995631747,1.0,1.067823220346428,0.1038185933337376,4,0.0811571897220975,2,0.14,0.0002949095081683,-5.6549997,1.2622268199920654,1.1857917755842209,0.1184725408177034,0.0029685602482795,0.0005397382269599,4.8,1.0939794740321271,506.064202002838,1534.8828970333634,32.576953287377385,,13.517301143788018,2263.1030448832053,3841.2868838251356,10068.052044534763,-3436.8969551167947,3580.5214145353675,4353.719729219125,ENTm1,ENTm2
1084,1084,,204.0,1.9242389944242864,2,34421,8.048842944628305,1.0,1.7417350621521743,0.194911212584685,162,0.1067643907591445,56,0.085,3.6339665742392494e-05,-9.555,0.6664073467254639,0.9378928139805792,0.0871270445367653,0.0011039772232067,0.0002324162575172,15.2,1.0337587576963665,511.1880476538005,1562.5758334205614,33.45561323279927,,8.393455492825524,2259.506670093976,3811.9896236838536,10067.671967591388,-3440.493329906024,3552.9563720527162,4355.895502976113,ENTm1,ENTm2
1085,1085,,208.0,1.0341431549437317,2,21033,4.918256693715091,1.0,2.0437792300136346,0.3963432289498846,123,0.3086339849624279,54,0.24,0.0001377703763544,-9.945,0.7654159069061279,2.289585639536376,0.0978937859554034,0.0038035468073978,0.0005229876860172,9.4,1.437427687716705,503.1326262211517,1594.6626050562263,49.90426812594104,,16.44887692547428,2269.331914994793,3778.043982002513,10067.231586625083,-3430.668085005207,3521.017786310068,4358.41649080836,ENTm1,ENTm2
1086,1086,,211.0,0.7668646100669702,2,19229,4.496417912967598,1.0,1.4473050660470026,0.2698692589874802,70,0.1036847828738046,17,0.065,1.3468562159813472e-05,-7.7999997,,,0.0906443392792136,0.0013001196110042,0.0001040095688803,9.4,1.0683197173442696,514.9334459908673,1626.8734785652728,29.767063073130384,,4.648057155758693,2259.3077638321224,3743.967048903836,10066.789502399144,-3440.6922361678776,3488.955671832001,4360.9472290547765,ENTm1,ENTm2
1087,1087,,213.0,0.9558746713972656,2,20176,4.7178598893356,1.0,1.4830957151644542,0.472750944788557,135,0.326419997806166,52,0.265,1.2826282861337532e-05,-7.9949994,0.7942776679992676,1.0626624763011918,0.0954103885804916,0.0049068199841395,0.0010408406026962,10.259999999999993,1.0371160049858308,506.7987866645067,1660.3781042182543,29.21795169982209,,12.782716482119326,2269.2904517930288,3708.5214132382207,10066.3296618272,-3430.7095482069712,3455.605780127606,4363.579614592164,ENTm1,ENTm2
1088,1088,,216.0,2.2223253466544444,2,52286,12.226309584347796,1.0,1.5262205134219824,0.3592668616036426,689,0.2430674150931383,273,0.15,4.949355679808178e-06,-7.6049995,,,0.0901579772788126,0.0014726695482538,0.0003251348353287,24.4,0.9979104580913516,512.3192991295788,1691.690123462061,30.62889880395256,,7.262204017047225,2265.4970294547747,3675.3954073676878,10065.899914096637,-3434.5029705452253,3424.438368748576,4366.039731814708,ENTm1,ENTm2
1089,1089,,222.0,0.931728011579739,2,22403,5.238610978429096,1.0,2.928774620126041,0.3152676404888981,111,0.3449351571761104,67,0.26,1.1551251507509375e-05,-15.795,,,0.0878453778511806,0.0012944694906932,0.0003124581529259,13.06,1.055307927325926,494.4537545714784,1733.2131927365324,13.44319126811616,,25.12774857514762,2285.6528792921586,3631.466798808826,10065.330022878577,-3414.3471207078414,3383.1070648898058,4369.302109020714,ENTm2,ENTm2
1090,1090,,223.0,2.21899477288651,2,43694,10.21719716517792,1.0,3.0807148285091803,0.0813863674110254,109,0.0744512292001016,64,0.07,2.849025921785248e-05,-16.77,,,0.1013182587998352,0.0029523504371309,0.0009612303748798,21.25999999999999,0.9849155658484136,503.75006207290926,1757.2960619567175,20.575151884864457,,15.831441073716746,2277.684920669533,3605.988746404878,10064.999492984856,-3422.315079330467,3359.1354172509728,4371.19424765526,ENTm2,ENTm2
1091,1091,,225.0,1.106583134396312,2,13012,3.0426641990501,1.0,1.546155199460482,0.2104847688893479,25,0.0127098563576772,1,0.04,0.0004573566350027,-7.9949994,0.8909993767738342,0.9761283099651332,0.1018290808484475,0.0026898247771288,7.68521364893944e-05,5.8,1.0870983027190086,502.3948260089173,1739.1542478188346,44.41721613835432,,17.186677137708728,2278.0395011119203,3625.181562970118,10065.24848374439,-3421.9604988880797,3377.193447299902,4369.768884791841,ENTm2,ENTm2
1092,1092,,227.0,1.8026730518946692,2,16724,3.910660625954033,1.0,1.7333667715822108,0.5810229793485535,114,0.3295097484233905,36,0.095,9.007177092129276e-05,-4.8749995,1.445537567138672,3.577992430329323,0.1435063381966037,0.0228414254962927,0.005082516144463,7.399999999999999,1.9915133641810645,511.988950653228,1757.9795736611054,150.2088467726072,,7.592552493397989,2269.483732829847,3605.2656370916193,10064.990111999188,-3430.516267170153,3358.455062199222,4371.247949682673,ENTm2,ENTm2
1093,1093,,228.0,2.2897694654551226,2,38916,9.099932367832286,1.0,2.436825755299034,0.4367474384792836,464,0.4175643845935909,234,0.285,5.4881962841319625e-05,-13.065,,,0.0823825675814575,0.0019015315037516,0.0003340528317401,18.6,1.0280459142778609,491.4215737111929,1786.0293076307848,18.14312940035285,,28.159929435433128,2291.5982606669336,3575.5909091569047,10064.605138119907,-3408.4017393330664,3330.5348699274227,4373.4517562493875,ENTm2,ENTm2
1094,1094,,230.0,0.6902614134044714,2,20788,4.860967058857477,1.0,1.8096210835277384,0.2605976232143372,79,0.1854251521896308,34,0.175,6.934472860458623e-05,-9.945,,,0.0939003271117952,0.0021166057340773,9.620935154897056e-05,11.0,0.9870038167320868,532.2466963476309,1778.610396981538,23.87505015878481,,-12.665193201004854,2250.3639300763775,3583.439616575176,10064.70696036235,-3449.6360699236225,3337.919517924376,4372.86886858192,ENTm2,ENTm2
1095,1095,,232.0,1.3538782366654651,2,34473,8.061002377332779,1.0,3.163206834875163,0.389846803525855,325,0.4034657363464659,179,0.295,0.0003747028070237,-15.99,,,0.0753343196124503,0.0007252052330809,2.9008209323238475e-05,16.400000000000002,1.0215906738692409,497.0922238786514,1802.1925553148876,14.970307744430553,,22.48927926797461,2286.8191335045926,3558.491282540637,10064.383302569899,-3413.1808664954074,3314.446268746225,4374.721667451546,ENTm2,ENTm2
1096,1096,,233.0,4.391361513021933,2,60110,14.05583653588238,1.0,1.9542210338811596,0.332979706450114,844,0.2424300534117078,360,0.17,0.0001186976863639,-10.14,,,0.0908001996340043,0.0011645316918981,9.981700216270172e-05,26.0,1.014687220371693,506.14184929906776,1828.3060198563176,25.0170050713717,,13.439653847558247,2279.2098593574474,3530.864997152783,10064.024903386618,-3420.7901406425526,3288.4534036563937,4376.773345542264,ENTm2,ENTm2
1097,1097,,236.0,1.156541740915333,2,15666,3.663262937466867,1.0,1.4782566266914925,0.3717341883841012,64,0.2723160591119439,27,0.27,0.0007134525294454,-7.6049995,0.9109824299812316,1.1164660096168515,0.0967700753223541,0.0030639601685178,0.0001914975105323,6.8,1.0210384073249854,517.1170973037081,1864.606154376644,37.29084157864076,,2.4644058429179267,2270.2368330378436,3492.461901528111,10063.526695324475,-3429.7631669621564,3252.320913544536,4379.625368128824,ENTm2,ENTm2
1098,1098,,237.0,2.6886056741653057,2,30764,7.193707456161796,1.0,1.84825151372986,0.5663318869395679,376,0.594959278549242,185,0.235,6.00168032734511e-05,-7.7999997,0.9654334187507628,1.6970722347497935,0.1294370042907294,0.0167728513847354,0.0030555194383045,15.999999999999998,1.414700782576058,490.6988619250979,1881.0822177085277,91.5949058380914,,28.882641221528104,2297.5638455249423,3475.031337040858,10063.30056647694,-3402.4361544750577,3235.9209413877306,4380.919856575797,ENTm2,ENTm2
1099,1099,,238.0,1.7593755929115178,2,20028,4.6832522731767146,1.0,2.290994017053507,0.2878582155443732,81,0.2568845624012097,42,0.185,4.30060034518076e-05,-11.7,0.5339730978012085,0.5716143235564228,0.0830836828440183,0.0020970641102456,0.0003994407829039,10.2,0.9865687526102376,537.3388261557365,1914.299997999723,25.96529505166456,,-17.75732300911045,2252.7560882793923,3439.889164434093,10062.84466276842,-3447.2439117206077,3202.856570311161,4383.529705297234,ENTm2,ENTm2
1100,1100,,240.0,6.069970692061034,2,58855,13.762373304264806,1.0,2.4894671157765105,0.320582273876391,779,0.2714018878960917,380,0.19,6.805225523240036e-05,-12.675,0.5041141510009766,0.5657947003841399,0.0838331492651431,0.0032452637838756,0.0012063546002888,23.4,0.9909356208558388,503.80273925221366,1904.0492839105596,20.47564198760403,,15.77876389441235,2285.7267722634047,3450.7337290228797,10062.985350632789,-3414.2732277365953,3213.059943669427,4382.724328994997,ENTm2,ENTm2
1101,1101,,241.0,3.2781172310897517,2,39121,9.147868592917227,1.0,2.1100172208717867,0.2952623979300252,317,0.2020379569772655,130,0.165,6.614917254807719e-06,-11.115,,,0.0832545180337926,0.0012525242197285,0.0005879195317093,15.459999999999992,1.0671548040654386,502.3356488964995,1934.9786078924976,34.30026851518593,,17.245854250126513,2288.8998442634975,3418.012588945017,10062.560855275733,-3411.1001557365025,3182.273460156038,4385.1543786834945,ENTm2,ENTm2
1102,1102,,243.0,0.7027510650342267,3,4952,1.157952129856755,1.0,2.2998806347235616,1.3951430664916318,24,0.4500650340684052,4,,0.0010728807970559,-7.6049995,1.367215275764465,1.7163471519947042,0.1924474959612278,0.0131260096930533,0.0012116316639741,3.4,2.174735519094712,795.4923710773849,1883.9683761794656,384.06637786279646,,-29.874649960042234,2039.5088722541832,3469.6632482552477,9972.252657653484,-3660.491127745817,3223.386895120987,4290.686717827132,ENTm3,ENTm5
1103,1103,,244.0,1.7044211257405948,2,18508,4.32782270181519,1.0,2.369021285372537,0.4286343961610955,103,0.6449152049011565,70,,1.3982181351029226e-05,-13.26,0.5397657155990601,1.02982976436615,0.0913658958288307,0.0046466392911173,0.0021612275772638,8.8,1.233424384407362,536.3390423212754,1963.908919786942,26.459104958211057,,-16.757539174649423,2256.492172138252,3387.4062689185216,10062.163795738168,-3443.507827861748,3153.476756720307,4387.427370341775,ENTm2,ENTm2
1104,1104,,245.0,2.054131371373741,2,29906,6.993076816537989,1.0,2.396427107482095,0.306022491150396,192,0.2021289002859517,76,0.13,0.0001052425067221,-12.675,0.5432947874069214,0.9231967151165,0.0847321607704139,0.0031097438641075,0.0010700193941015,13.25999999999999,1.1208856803325784,497.54117189420816,1959.3906992309812,26.917831968735488,,22.040331252417843,2295.0408291865133,3392.1862417301036,10062.225806910777,-3404.9591708134867,3157.9741108408552,4387.072383583546,ENTm2,ENTm2
1105,1105,,247.0,2.0716168836553983,2,30695,7.177572824303938,1.0,2.4083029732146786,0.328316896496835,217,0.2488266204636801,96,0.195,0.0001601293333746,-12.09,0.5092700719833374,0.6803515255451195,0.0846717706466851,0.0010750936634631,9.773578758755496e-05,14.0,0.9869172371533288,502.2547731040306,1992.599234952568,26.705156312095795,,17.326730042595386,2292.158925055192,3357.0538492548812,10061.770030081101,-3407.841074944808,3124.918941639826,4389.681505979263,ENTm2,ENTm2
1106,1106,,249.0,3.2606317188080944,2,37275,8.71620873190843,1.0,1.9527221481036228,0.2441801905013807,238,0.137136064931537,83,0.115,2.3266039851515236e-05,-9.75,,,0.0810194500335345,0.000804828973843,8.048289738430584e-05,14.2,0.9858977446883772,508.83083036240174,2021.9163958106744,31.516525390360464,,10.750672784224264,2287.1999266862563,3326.0382690991846,10061.367661161765,-3412.8000733137437,3095.7371758196437,4391.984891518904,ENTm2,ENTm2
1107,1107,,250.0,2.321409916250502,2,20703,4.841091063090549,1.0,1.7778127322643162,0.3159554248468696,95,0.1511013679456065,28,0.15,0.0001560331955794,-9.165,0.7066465616226196,0.8640637010335922,0.0846254166062889,0.0020286914939863,0.0004830217842824,8.4,1.0609937643829763,507.0681702259885,2058.693212875383,41.2980060775983,,12.513332920637481,2290.9911010859523,3287.130875471863,10060.862910779879,-3409.0088989140477,3059.1302046197957,4394.874366015798,ENTm2,ENTm2
1108,1108,,258.0,8.234843641218605,2,50752,11.86760631956584,1.0,1.7487040942409997,0.4361025943765415,788,0.3605181058850614,356,0.16,0.000213286004198,-8.58,0.9575344920158386,1.9960867822170252,0.1069711538461538,0.0058716897856242,0.0014186633039092,20.719999999999988,1.3694117448730807,492.6935552319024,2140.295510485074,76.41394310538305,,26.88794791472361,2309.8666881007184,3200.8011447502545,10059.742944611822,-3390.1333118992816,2977.9047697708966,4401.285680986757,ENTm2,ENTm2
1109,1109,,260.0,3.3347369851446422,2,19817,4.633913036625872,1.0,1.2418107397850724,0.4936644628471114,136,0.2133221780195019,35,0.125,0.0001456186134366,-3.51,2.044421672821045,3.3790905624628067,0.1636473734672251,0.0055507897259928,0.0011101579451985,11.25999999999999,1.64837436450619,510.7169180353818,2152.487663005979,128.9672876829099,,8.864585111244196,2292.515812947415,3187.9026691573126,10059.575611108488,-3407.484187052585,2965.768924099107,4402.243591882348,ENTm2,ENTm2
1110,1110,,261.0,2.766041514269788,3,29896,6.990738464094821,1.0,2.2652566934640324,0.4306320704479122,270,0.608732493743169,177,,5.1479621250135536e-05,-14.235,,,0.1072384265453572,0.0029435375970029,0.0013045223441263,17.259999999999994,1.4337394288157832,727.7238396011847,1450.0668206070484,1.0000000000001992,,37.893881516157876,2102.4636360567633,3929.234959086564,9965.879555042147,-3597.5363639432367,3654.771538325055,4244.268217456625,ENTm3,ENTm3
1111,1111,,265.0,2.0974288303568924,3,15842,3.704417940466622,1.0,2.107555983791204,0.5225605075215596,92,0.6381172068616962,51,,0.0002122983818799,-12.675,0.7009264230728149,1.299130193889141,0.0977780583259689,0.0024618103774775,0.0003787400580734,6.859999999999991,1.304359044730617,747.5320909223839,1479.0232656567125,25.181787325597877,,18.085630194958753,2082.9766317957165,3898.5654147621344,9966.304864408272,-3617.0233682042835,3625.9830595657922,4247.365958725363,ENTm3,ENTm3
1112,1112,,269.0,67.350030091734,3,231158,54.05288740578106,1.0,7.404807252331974,0.0166469819480606,624,0.0002401295322701,6,0.005,1.0714164896665212e-05,-47.385,,,0.1140605127228994,0.001181010391161,4.32604538886822e-06,93.14,1.0043429333671223,761.9156614392608,1530.3654720985155,4.916640199067226,,3.7020596780818096,2069.162659268263,3844.1857395816983,9967.058973596737,-3630.837340731737,3574.9386714487964,4252.858513887092,ENTm3,ENTm3
1113,1113,,270.0,1.396343052206633,3,35293,8.252747277672547,0.971830985915493,3.1691385075460565,0.0091554903696536,8,0.008620428111967,5,0.015,0.0001288303441689,-18.33,,,0.0816025840818292,0.0007083557645992,0.0001133369223358,23.6,1.0023412023007892,758.930094235698,1552.5707964052892,3.319429738670494,,6.687626881644633,2072.3945756055346,3820.6667206932652,9967.385123177228,-3627.6054243944654,3552.862152523504,4255.234024740474,ENTm3,ENTm3
1114,1114,,273.0,2.3314016375543067,3,112249,26.24777233931561,0.971830985915493,3.456601320762097,0.0142552342804522,126,0.0124661802352215,73,0.015,2.0230140195010584e-05,-20.085,,,0.1143440030646152,0.0011492307281133,4.454382667106166e-05,82.65999999999998,1.0551658754691695,736.7493679320659,1572.26709064904,1.000000000003343,,28.86835318527676,2094.793815494341,3799.805169204481,9967.67442037533,-3605.206184505659,3533.2801096484245,4257.341121223327,ENTm3,ENTm3
