,session_id,cluster_id,mean_firing_rate,shank_id,num_spikes,firing_rate,presence_ratio,snr,isi_violations_ratio,isi_violations_count,rp_contamination,rp_violations,sliding_rp_violation,amplitude_cutoff,amplitude_median,amplitude_cv_median,amplitude_cv_range,sync_spike_2,sync_spike_4,sync_spike_8,firing_range,sd_ratio,unit_location_x,unit_location_y,unit_location_z,border_score
407,,356.0,5.778065848528079,0,23478,6.8098705396563775,1.0,2.4003948362791667,0.3043908875958474,146,0.2975921338913586,81,0.21,0.0002367607316719,-12.675,0.7616679668426514,1.2583809614181516,0.1290569895221058,0.0186557628418093,0.0015759434364085,12.4,1.9311315968022456,515.4156860343652,2580.881810773665,24.9458444344319,0.2262854637737429
408,,364.0,6.5188048385090935,0,16946,4.915242617131653,1.0,4.507782349978252,0.0120057097152978,3,0.0120786566890033,2,0.025,6.57327111534064e-05,-25.154999,0.3059014976024627,0.4532141305506229,0.0818482237696211,0.0032456036822849,0.0009441756166646,9.440000000000005,1.492271682431069,477.48287334775716,2656.44821599856,1.0000000436286056,0.19298498222727972
409,,366.0,2.6265307160019282,0,16750,4.85839217732534,1.0,1.4112288615705073,0.0532493998465384,13,0.0634548758415795,10,0.07,9.90123104216434e-05,-7.7999997,0.9050961136817932,1.2765790879726415,0.0634029850746268,0.0019701492537313,0.000955223880597,13.920000000000003,1.3565567550583293,523.1768844069487,2685.405872972388,9.68867612554316,-1.0
410,,372.0,1.226518938604002,0,4640,1.3458471464351984,0.9649122807017544,2.5473290517350327,0.3736483482172348,7,0.400450190155363,4,,0.0012989213377205,-13.65,,,0.09375,0.0006465517241379,0.0,6.0,1.427820317611751,530.989629413579,2750.3149530106375,3.2854957111240766,-1.0
411,,380.0,4.3162001025166665,0,18039,5.232270835031152,1.0,2.9211970369688705,0.2860626052500196,81,0.3706431413074997,57,0.255,3.920501455729999e-05,-16.185,0.4934365749359131,1.1928841993212704,0.1032762348245468,0.0125284106657796,0.0022174178169521,11.920000000000003,1.7227571642591617,506.165953652084,2808.263042222356,19.69823644894383,0.3177407469566503
412,,381.0,3.5105898771605326,0,8747,2.53709590298894,1.0,2.1287772936257965,0.015020442764699,1,0.0227903645041649,1,0.03,6.975845095461641e-05,-10.724999,,,0.0823139362066994,0.0020578484051674,0.0003429747341945,9.120000000000005,1.3347575460948178,483.5341485608843,2779.614107914598,1.000000000019299,0.09886090438002611
413,,65.0,10.065730509642009,1,30904,7.264663023208417,0.9714285714285714,3.8878148,0.0207862722785116,14,0.0134530965104747,6,0.025,0.00024338831153,-21.644999,,,0.0327465700232979,0.000226507895418,3.235827077400984e-05,14.8,1.040462171867789,257.14117002545504,1010.5826435792368,1.000000000002636,
414,,73.0,1.6693208028113211,1,6724,1.5806236787488157,1.0,1.8345432,0.4704503715990135,15,0.2722983932950357,5,,0.0001368759310859,-9.945,0.6662771701812744,0.463034951686859,0.0471445568114217,0.0002974419988102,0.0001487209994051,3.8,1.1247619844011598,307.76111671447677,1105.0690752999647,1.0000000000001912,
415,,90.0,1.4485155648462233,1,2821,0.6631379235202869,0.9142857142857144,7.038884,0.0,0,0.0,0,0.31,0.0042641619697184,-40.559998,,,0.0602623183268344,0.0007089684509039,0.0003544842254519,2.8,1.301546516954179,293.47953546973355,1269.4257721925192,1.0000000000027065,
416,,95.0,11.593105088047196,1,51324,12.06483189888522,1.0,2.296638,0.066751135666263,124,0.0547944619406508,66,0.05,9.6076349965447e-06,-13.26,0.4875830411911011,0.4772175252437591,0.0328306445327721,0.0002922609305588,5.845218611176058e-05,16.91,1.157335546589214,242.05495844028636,1329.3336178684863,15.192550911378524,
417,,99.0,2.283591013691668,1,12427,2.921238913713791,1.0,4.2891493,0.0091821708588516,1,0.013869436928636,1,0.035,0.0101358948353588,-24.375,0.2854771614074707,0.2432893984019754,0.0413615514605294,0.0001609398889514,0.0001609398889514,10.10999999999999,1.329894187116661,298.31900182580665,1323.7069232793885,1.0000000000000053,
418,,108.0,10.730636508176007,2,91009,21.393661567407936,1.0,2.5821474,0.4627594830917978,2703,0.4932344212619114,1447,0.29,1.550090230607686e-05,-14.625,0.526217520236969,0.5997227430343623,0.0408311265918755,0.0007471788504433,0.000197782636882,31.71,1.469125397605591,515.9708510892093,729.9882409956482,12.897652676631848,
419,,110.0,11.250275902785596,2,35097,8.250319639061152,1.0,3.0084927,0.3430474845005114,298,0.3820810504072099,179,0.27,1.17698104764657e-05,-17.55,0.4291077852249145,0.4168077409267425,0.0388067356184289,0.0005413568111234,0.0001994472462033,14.4,1.2763471204047585,536.7459703711157,746.7969043986228,20.932345593219505,
420,,112.0,0.890691805776503,2,9825,2.3095817435614387,1.0,2.1532536,0.3378630391477661,23,0.2821978076728054,11,0.34,5.323973960017453e-05,-11.505,0.6125977039337158,0.8294135183095932,0.0539440203562341,0.0008142493638676,0.0001017811704834,4.6,1.429405567491875,528.8372052291885,803.0872219589509,39.5075340680472,
421,,120.0,2.9186135965612157,2,21487,5.05099062838724,1.0,2.4889545,0.2672056588546098,87,0.2782849511691089,52,0.26,1.7670219755781594e-05,-13.844999,,,0.0336017126634709,0.0003723181458556,4.65397682319542e-05,13.509999999999993,1.0331932613372423,533.4440550345121,874.3904211579855,14.219977595810928,
